sampleA,sampleB,jaccard
HG02572.maternal,HG03098.paternal,0.6775229332403271
HG02572.maternal,HG03098.maternal,0.6979476104183389
HG02572.maternal,HG00733.paternal,0.7085614802803292
HG02572.maternal,HG00733.maternal,0.7113901170712716
HG02572.maternal,HG02145.maternal,0.7084237155553583
HG02572.maternal,HG02145.paternal,0.6675313255660584
HG02886.maternal,HG02257.paternal,0.7351115192419283
HG02886.maternal,HG02257.maternal,0.7150046255531158
HG02886.maternal,HG02559.paternal,0.6895061609840015
HG02886.maternal,HG02559.maternal,0.709921205626107
HG02886.maternal,HG02486.paternal,0.6713734744456727
HG02886.maternal,HG02486.maternal,0.709978105167347
HG02886.maternal,HG01891.maternal,0.6817400805845797
HG02886.maternal,HG01891.paternal,0.7186837051428061
HG02886.maternal,HG01258.maternal,0.7099061250426641
HG02886.maternal,HG03516.paternal,0.712905528718614
HG02886.maternal,HG03516.maternal,0.6894405853097126
HG02886.maternal,HG01123.maternal,0.6923556745081983
HG02886.maternal,HG01258.paternal,0.6805787747475
HG02886.maternal,HG01361.maternal,0.7097676897792387
HG02886.maternal,HG01123.paternal,0.7077687518726904
HG02886.maternal,HG01361.paternal,0.7122936942797334
HG02886.maternal,HG01358.maternal,0.7043060319886154
HG02886.maternal,HG02622.maternal,0.6709877095760062
HG02886.maternal,HG02622.paternal,0.7117727334632242
HG02886.maternal,HG02717.maternal,0.6974911954850337
HG02886.maternal,HG02630.paternal,0.7017840022766267
HG02886.maternal,HG02630.maternal,0.7263884724351196
HG02886.maternal,HG01358.paternal,0.6947641682105622
HG02886.maternal,HG02717.paternal,0.7096054786950601
HG02886.maternal,HG02572.paternal,0.6641276939388778
HG02886.maternal,HG02572.maternal,0.7041839370706626
HG02886.maternal,HG02886.maternal,1.0
HG02886.maternal,HG02886.paternal,0.7034219059529211
HG02886.maternal,HG01175.paternal,0.7159060845639938
HG02886.maternal,HG01106.paternal,0.6535863805848107
HG02886.maternal,HG01175.maternal,0.6954084474419989
HG02886.maternal,HG00741.maternal,0.7017109509704231
HG02886.maternal,HG00741.paternal,0.7061200395753137
HG02886.maternal,HG01106.maternal,0.7031677034081206
HG02886.maternal,HG00438.maternal,0.6914709911571966
HG02886.maternal,HG02148.paternal,0.7092191295897827
HG02886.maternal,HG02148.maternal,0.6968732503909472
HG02886.maternal,HG01952.maternal,0.6818614807233027
HG02886.maternal,HG01952.paternal,0.6944653282988493
HG02886.maternal,HG00673.maternal,0.7169804486473986
HG02886.maternal,HG00621.paternal,0.6611963450797252
HG02886.maternal,HG00673.paternal,0.6951939822049036
HG02886.maternal,HG00438.paternal,0.7266518958940992
HG02886.maternal,HG00621.maternal,0.7081754586456155
HG02886.maternal,HG01071.maternal,0.6942492636604395
HG02886.maternal,HG01928.maternal,0.6871375322041331
HG02886.maternal,HG01928.paternal,0.6863784824424253
HG02886.maternal,HG00735.paternal,0.7055721285547698
HG02886.maternal,HG01071.paternal,0.7269219344605917
HG02886.maternal,HG00735.maternal,0.707371502549019
HG02886.maternal,HG03579.maternal,0.706686500681448
HG02886.maternal,HG03579.paternal,0.6941000600751638
HG02886.maternal,HG01978.paternal,0.7081685863671251
HG02886.maternal,HG03453.maternal,0.7016377228800496
HG02886.maternal,HG01978.maternal,0.71442401851687
HG02886.maternal,HG03540.maternal,0.6926979276305846
HG02886.maternal,HG03453.paternal,0.690408589159207
HG02886.maternal,HG03540.paternal,0.7304453177266926
HG02886.maternal,HG03486.paternal,0.6996904195615105
HG02886.maternal,NA18906.maternal,0.6808868409702621
HG02886.maternal,NA18906.paternal,0.6935471894260044
HG02886.maternal,HG03486.maternal,0.6878027795436112
HG02886.maternal,HG02818.paternal,0.6920399349436251
HG02886.maternal,HG02818.maternal,0.7026395753654392
HG02886.maternal,HG01243.paternal,0.6764138861920844
HG02886.maternal,HG02080.paternal,0.7023122025551274
HG02886.maternal,HG02723.maternal,0.6974920160396247
HG02886.maternal,HG02723.paternal,0.7136938472076045
HG02886.maternal,HG02080.maternal,0.7009366175216212
HG02886.maternal,HG01109.maternal,0.6804907179162758
HG02886.maternal,HG01243.maternal,0.6947637292464879
HG02886.maternal,NA20129.paternal,0.6991575451295405
HG02886.maternal,NA20129.maternal,0.6993759539403775
HG02886.maternal,HG01109.paternal,0.6752063174101267
HG02886.maternal,NA21309.maternal,0.7084693447027736
HG02886.maternal,NA21309.paternal,0.7118202974467623
HG02886.maternal,HG02109.maternal,0.6900865848312144
HG02886.maternal,HG03492.paternal,0.680077620021758
HG02886.maternal,HG03492.maternal,0.7019455446364947
HG02886.maternal,HG02055.paternal,0.6751837601533518
HG02886.maternal,HG02109.paternal,0.6929287488733045
HG02886.maternal,HG02055.maternal,0.6945541970050831
HG02886.maternal,HG03098.paternal,0.6725856268269814
HG02886.maternal,HG03098.maternal,0.7310979858831992
HG02886.maternal,HG00733.paternal,0.6923508170231009
HG02886.maternal,HG00733.maternal,0.688897785480032
HG02886.maternal,HG02145.maternal,0.679128913975624
HG02886.maternal,HG02145.paternal,0.699273932933227
HG02886.paternal,HG02257.paternal,0.6928573981759241
HG02886.paternal,HG02257.maternal,0.7255020756198811
HG02886.paternal,HG02559.paternal,0.7205243104378478
HG02886.paternal,HG02559.maternal,0.7112651193563901
HG02886.paternal,HG02486.paternal,0.7059418037678907
HG02886.paternal,HG02486.maternal,0.7235427452077795
HG02886.paternal,HG01891.maternal,0.7406918128688056
HG02886.paternal,HG01891.paternal,0.714282132849017
HG02886.paternal,HG01258.maternal,0.7116630399439734
HG02886.paternal,HG03516.paternal,0.6850692935042637
HG02886.paternal,HG03516.maternal,0.6799923666203211
HG02886.paternal,HG01123.maternal,0.6723418474628763
HG02886.paternal,HG01258.paternal,0.6648622358272033
HG02886.paternal,HG01361.maternal,0.7008283461260036
HG02886.paternal,HG01123.paternal,0.6968628045837528
HG02886.paternal,HG01361.paternal,0.7018988618991936
HG02886.paternal,HG01358.maternal,0.7210348328843911
HG02886.paternal,HG02622.maternal,0.6812245555497912
HG02886.paternal,HG02622.paternal,0.7010019563847778
HG02886.paternal,HG02717.maternal,0.7022474861277381
HG02886.paternal,HG02630.paternal,0.6856706332039143
HG02886.paternal,HG02630.maternal,0.7182633251758692
HG02886.paternal,HG01358.paternal,0.6983498164906284
HG02886.paternal,HG02717.paternal,0.6819299443306637
HG02886.paternal,HG02572.paternal,0.6700801473873497
HG02886.paternal,HG02572.maternal,0.6937870311226625
HG02886.paternal,HG02886.maternal,0.7034219059529211
HG02886.paternal,HG02886.paternal,1.0
HG02886.paternal,HG01175.paternal,0.7023096782040013
HG02886.paternal,HG01106.paternal,0.6924551894296735
HG02886.paternal,HG01175.maternal,0.7081087841687628
HG02886.paternal,HG00741.maternal,0.706096746387878
HG02886.paternal,HG00741.paternal,0.7121173756862265
HG02886.paternal,HG01106.maternal,0.721347617610569
HG02886.paternal,HG00438.maternal,0.6858625843859332
HG02886.paternal,HG02148.paternal,0.6991171946838386
HG02886.paternal,HG02148.maternal,0.7240049116629568
HG02886.paternal,HG01952.maternal,0.7126339615925787
HG02886.paternal,HG01952.paternal,0.6962398775084045
HG02886.paternal,HG00673.maternal,0.6769391194495947
HG02886.paternal,HG00621.paternal,0.6751025102925035
HG02886.paternal,HG00673.paternal,0.6687562632836676
HG02886.paternal,HG00438.paternal,0.715443414846285
HG02886.paternal,HG00621.maternal,0.6974425158980977
HG02886.paternal,HG01071.maternal,0.7051908671752766
HG02886.paternal,HG01928.maternal,0.7269068302061552
HG02886.paternal,HG01928.paternal,0.6845324651131753
HG02886.paternal,HG00735.paternal,0.7010762614425331
HG02886.paternal,HG01071.paternal,0.7034602344065444
HG02886.paternal,HG00735.maternal,0.7058029727003691
HG02886.paternal,HG03579.maternal,0.7253998229235545
HG02886.paternal,HG03579.paternal,0.6842364176051405
HG02886.paternal,HG01978.paternal,0.7137390143508733
HG02886.paternal,HG03453.maternal,0.7154444812875649
HG02886.paternal,HG01978.maternal,0.709642590490359
HG02886.paternal,HG03540.maternal,0.7234027663082577
HG02886.paternal,HG03453.paternal,0.7295692063795459
HG02886.paternal,HG03540.paternal,0.706680535330421
HG02886.paternal,HG03486.paternal,0.7099604249114768
HG02886.paternal,NA18906.maternal,0.7131691240532544
HG02886.paternal,NA18906.paternal,0.6897163266594739
HG02886.paternal,HG03486.maternal,0.7049253417222358
HG02886.paternal,HG02818.paternal,0.699175793843572
HG02886.paternal,HG02818.maternal,0.7083391209169755
HG02886.paternal,HG01243.paternal,0.6751077720293217
HG02886.paternal,HG02080.paternal,0.7132802792980857
HG02886.paternal,HG02723.maternal,0.7201814084318012
HG02886.paternal,HG02723.paternal,0.6991818719168282
HG02886.paternal,HG02080.maternal,0.702355549167459
HG02886.paternal,HG01109.maternal,0.7196005739585835
HG02886.paternal,HG01243.maternal,0.7267230615995398
HG02886.paternal,NA20129.paternal,0.6909701146142035
HG02886.paternal,NA20129.maternal,0.7436074695920963
HG02886.paternal,HG01109.paternal,0.6841892000654979
HG02886.paternal,NA21309.maternal,0.7017282775866075
HG02886.paternal,NA21309.paternal,0.7049051794594744
HG02886.paternal,HG02109.maternal,0.7025796242547092
HG02886.paternal,HG03492.paternal,0.6819298420725757
HG02886.paternal,HG03492.maternal,0.6904259377684583
HG02886.paternal,HG02055.paternal,0.6865118501582151
HG02886.paternal,HG02109.paternal,0.6964453970895346
HG02886.paternal,HG02055.maternal,0.704205532547814
HG02886.paternal,HG03098.paternal,0.6758029114350953
HG02886.paternal,HG03098.maternal,0.7204134944471607
HG02886.paternal,HG00733.paternal,0.7170793487842708
HG02886.paternal,HG00733.maternal,0.7019177870114647
HG02886.paternal,HG02145.maternal,0.712089506198571
HG02886.paternal,HG02145.paternal,0.684891431362916
HG01175.paternal,HG02257.paternal,0.718017995410529
HG01175.paternal,HG02257.maternal,0.7292731087598273
HG01175.paternal,HG02559.paternal,0.7045452658669212
HG01175.paternal,HG02559.maternal,0.7387683102367982
HG01175.paternal,HG02486.paternal,0.6977195997962029
HG01175.paternal,HG02486.maternal,0.7285132205842352
HG01175.paternal,HG01891.maternal,0.6953197908895453
HG01175.paternal,HG01891.paternal,0.6859615889978977
HG01175.paternal,HG01258.maternal,0.7246627009664296
HG01175.paternal,HG03516.paternal,0.6926891381245489
HG01175.paternal,HG03516.maternal,0.6753132096793472
HG01175.paternal,HG01123.maternal,0.7131972002146836
HG01175.paternal,HG01258.paternal,0.7029953237561613
HG01175.paternal,HG01361.maternal,0.7102251118063633
HG01175.paternal,HG01123.paternal,0.7236136032180137
HG01175.paternal,HG01361.paternal,0.7051911139155728
HG01175.paternal,HG01358.maternal,0.7382910311458148
HG01175.paternal,HG02622.maternal,0.6961041749240322
HG01175.paternal,HG02622.paternal,0.6931440287144985
HG01175.paternal,HG02717.maternal,0.7052857059831236
HG01175.paternal,HG02630.paternal,0.6912171194391605
HG01175.paternal,HG02630.maternal,0.6766709654950999
HG01175.paternal,HG01358.paternal,0.7231470567350706
HG01175.paternal,HG02717.paternal,0.6909200391399253
HG01175.paternal,HG02572.paternal,0.6663211352494288
HG01175.paternal,HG02572.maternal,0.6991830877076779
HG01175.paternal,HG02886.maternal,0.7159060845639938
HG01175.paternal,HG02886.paternal,0.7023096782040013
HG01175.paternal,HG01175.paternal,1.0
HG01175.paternal,HG01106.paternal,0.702189486202815
HG01175.paternal,HG01175.maternal,0.7157275161794242
HG01175.paternal,HG00741.maternal,0.7073084885554574
HG01175.paternal,HG00741.paternal,0.7140057893564907
HG01175.paternal,HG01106.maternal,0.7280045294272629
HG01175.paternal,HG00438.maternal,0.7304411549994946
HG01175.paternal,HG02148.paternal,0.7195541146937191
HG01175.paternal,HG02148.maternal,0.7233643970026546
HG01175.paternal,HG01952.maternal,0.7069056711408467
HG01175.paternal,HG01952.paternal,0.7130279551790663
HG01175.paternal,HG00673.maternal,0.7283463573429338
HG01175.paternal,HG00621.paternal,0.6767726769911504
HG01175.paternal,HG00673.paternal,0.7314305285991551
HG01175.paternal,HG00438.paternal,0.7137379089259676
HG01175.paternal,HG00621.maternal,0.7107441000205507
HG01175.paternal,HG01071.maternal,0.732148127327665
HG01175.paternal,HG01928.maternal,0.7064989053016656
HG01175.paternal,HG01928.paternal,0.7227634722968039
HG01175.paternal,HG00735.paternal,0.7236980922983929
HG01175.paternal,HG01071.paternal,0.7323149295632161
HG01175.paternal,HG00735.maternal,0.7389053692847446
HG01175.paternal,HG03579.maternal,0.7169929068529941
HG01175.paternal,HG03579.paternal,0.6908287982870908
HG01175.paternal,HG01978.paternal,0.7428426889445333
HG01175.paternal,HG03453.maternal,0.6899686210831212
HG01175.paternal,HG01978.maternal,0.696406556149968
HG01175.paternal,HG03540.maternal,0.7012861860634644
HG01175.paternal,HG03453.paternal,0.6948172938518149
HG01175.paternal,HG03540.paternal,0.7033766794187697
HG01175.paternal,HG03486.paternal,0.7112693462340627
HG01175.paternal,NA18906.maternal,0.6938724438724438
HG01175.paternal,NA18906.paternal,0.6917491060295629
HG01175.paternal,HG03486.maternal,0.7152027525464116
HG01175.paternal,HG02818.paternal,0.6906307799542268
HG01175.paternal,HG02818.maternal,0.6801824798586901
HG01175.paternal,HG01243.paternal,0.6731409269286176
HG01175.paternal,HG02080.paternal,0.740295610419435
HG01175.paternal,HG02723.maternal,0.696010511556928
HG01175.paternal,HG02723.paternal,0.7193896216693244
HG01175.paternal,HG02080.maternal,0.7128906575663764
HG01175.paternal,HG01109.maternal,0.6892597311850055
HG01175.paternal,HG01243.maternal,0.696408406092489
HG01175.paternal,NA20129.paternal,0.6778687609436228
HG01175.paternal,NA20129.maternal,0.7222765964586526
HG01175.paternal,HG01109.paternal,0.687816468888086
HG01175.paternal,NA21309.maternal,0.6965467641758472
HG01175.paternal,NA21309.paternal,0.6962857890460386
HG01175.paternal,HG02109.maternal,0.6905480161437484
HG01175.paternal,HG03492.paternal,0.6949100492467811
HG01175.paternal,HG03492.maternal,0.6949436842799948
HG01175.paternal,HG02055.paternal,0.6691255051608135
HG01175.paternal,HG02109.paternal,0.6998000193084806
HG01175.paternal,HG02055.maternal,0.7114133058140115
HG01175.paternal,HG03098.paternal,0.6705629028749542
HG01175.paternal,HG03098.maternal,0.7033136817549882
HG01175.paternal,HG00733.paternal,0.721534729558272
HG01175.paternal,HG00733.maternal,0.6905973196351542
HG01175.paternal,HG02145.maternal,0.6841850796659847
HG01175.paternal,HG02145.paternal,0.6875210066526853
HG01106.paternal,HG02257.paternal,0.6618273855829598
HG01106.paternal,HG02257.maternal,0.6862287475520741
HG01106.paternal,HG02559.paternal,0.6843232224487189
HG01106.paternal,HG02559.maternal,0.7001541566231291
HG01106.paternal,HG02486.paternal,0.7225455542250372
HG01106.paternal,HG02486.maternal,0.7221241700244027
HG01106.paternal,HG01891.maternal,0.711846462661664
HG01106.paternal,HG01891.paternal,0.6693138806689147
HG01106.paternal,HG01258.maternal,0.6969829996644671
HG01106.paternal,HG03516.paternal,0.6713881565549544
HG01106.paternal,HG03516.maternal,0.6597769073709127
HG01106.paternal,HG01123.maternal,0.6719183254962707
HG01106.paternal,HG01258.paternal,0.7169576310922025
HG01106.paternal,HG01361.maternal,0.676108605787298
HG01106.paternal,HG01123.paternal,0.7079334135285815
HG01106.paternal,HG01361.paternal,0.7018346564928325
HG01106.paternal,HG01358.maternal,0.7072198913074086
HG01106.paternal,HG02622.maternal,0.6965572972882285
HG01106.paternal,HG02622.paternal,0.681568179550016
HG01106.paternal,HG02717.maternal,0.7068768093720196
HG01106.paternal,HG02630.paternal,0.7215020687071857
HG01106.paternal,HG02630.maternal,0.6795891025250652
HG01106.paternal,HG01358.paternal,0.7253687963342829
HG01106.paternal,HG02717.paternal,0.7198041333621372
HG01106.paternal,HG02572.paternal,0.7062005016688928
HG01106.paternal,HG02572.maternal,0.6806116960815299
HG01106.paternal,HG02886.maternal,0.6535863805848107
HG01106.paternal,HG02886.paternal,0.6924551894296735
HG01106.paternal,HG01175.paternal,0.702189486202815
HG01106.paternal,HG01106.paternal,1.0
HG01106.paternal,HG01175.maternal,0.693050511489288
HG01106.paternal,HG00741.maternal,0.7016147583753668
HG01106.paternal,HG00741.paternal,0.7188547129695252
HG01106.paternal,HG01106.maternal,0.7057066507812961
HG01106.paternal,HG00438.maternal,0.7091976847353078
HG01106.paternal,HG02148.paternal,0.7229931145407373
HG01106.paternal,HG02148.maternal,0.7136558768799172
HG01106.paternal,HG01952.maternal,0.7096605170417571
HG01106.paternal,HG01952.paternal,0.7150149960355309
HG01106.paternal,HG00673.maternal,0.6634307843680026
HG01106.paternal,HG00621.paternal,0.7059805460038702
HG01106.paternal,HG00673.paternal,0.714102821712547
HG01106.paternal,HG00438.paternal,0.6874739097765286
HG01106.paternal,HG00621.maternal,0.690297966736523
HG01106.paternal,HG01071.maternal,0.6998490014203391
HG01106.paternal,HG01928.maternal,0.6888184449278956
HG01106.paternal,HG01928.paternal,0.7320574579222286
HG01106.paternal,HG00735.paternal,0.7092263943024472
HG01106.paternal,HG01071.paternal,0.6802329765971464
HG01106.paternal,HG00735.maternal,0.7080395557858221
HG01106.paternal,HG03579.maternal,0.6589897531795763
HG01106.paternal,HG03579.paternal,0.7251236053759308
HG01106.paternal,HG01978.paternal,0.7050052650052651
HG01106.paternal,HG03453.maternal,0.6844326590678754
HG01106.paternal,HG01978.maternal,0.667697016655951
HG01106.paternal,HG03540.maternal,0.7044915597113893
HG01106.paternal,HG03453.paternal,0.6984411109710492
HG01106.paternal,HG03540.paternal,0.6618535451545352
HG01106.paternal,HG03486.paternal,0.7032756326395401
HG01106.paternal,NA18906.maternal,0.678705577222765
HG01106.paternal,NA18906.paternal,0.6882931785599955
HG01106.paternal,HG03486.maternal,0.6696123139247195
HG01106.paternal,HG02818.paternal,0.671163737647289
HG01106.paternal,HG02818.maternal,0.6975777984468325
HG01106.paternal,HG01243.paternal,0.6905339908957258
HG01106.paternal,HG02080.paternal,0.6902545521335125
HG01106.paternal,HG02723.maternal,0.6937039882656981
HG01106.paternal,HG02723.paternal,0.6699495311243099
HG01106.paternal,HG02080.maternal,0.7007095537545819
HG01106.paternal,HG01109.maternal,0.6942525463137416
HG01106.paternal,HG01243.maternal,0.6746833904970203
HG01106.paternal,NA20129.paternal,0.6805682136119737
HG01106.paternal,NA20129.maternal,0.6952113384770211
HG01106.paternal,HG01109.paternal,0.6988721451974528
HG01106.paternal,NA21309.maternal,0.6666070996546947
HG01106.paternal,NA21309.paternal,0.664013962371847
HG01106.paternal,HG02109.maternal,0.7134689963475342
HG01106.paternal,HG03492.paternal,0.7293877976224926
HG01106.paternal,HG03492.maternal,0.6787534956282173
HG01106.paternal,HG02055.paternal,0.6797775530839232
HG01106.paternal,HG02109.paternal,0.6903607744811255
HG01106.paternal,HG02055.maternal,0.6900647437377754
HG01106.paternal,HG03098.paternal,0.6908154569622296
HG01106.paternal,HG03098.maternal,0.6639664344869193
HG01106.paternal,HG00733.paternal,0.733422311645108
HG01106.paternal,HG00733.maternal,0.7329149252835967
HG01106.paternal,HG02145.maternal,0.6995985352415508
HG01106.paternal,HG02145.paternal,0.6793377383021681
HG01175.maternal,HG02257.paternal,0.704878123171709
HG01175.maternal,HG02257.maternal,0.7223335809702696
HG01175.maternal,HG02559.paternal,0.7036933353659381
HG01175.maternal,HG02559.maternal,0.7184647036132185
HG01175.maternal,HG02486.paternal,0.6806031909132566
HG01175.maternal,HG02486.maternal,0.6974374116919816
HG01175.maternal,HG01891.maternal,0.7320574971815107
HG01175.maternal,HG01891.paternal,0.6953479070408938
HG01175.maternal,HG01258.maternal,0.7457873420164561
HG01175.maternal,HG03516.paternal,0.7165386170642943
HG01175.maternal,HG03516.maternal,0.6894803305240618
HG01175.maternal,HG01123.maternal,0.7229610239652027
HG01175.maternal,HG01258.paternal,0.6949900832558296
HG01175.maternal,HG01361.maternal,0.7078362956501447
HG01175.maternal,HG01123.paternal,0.7092348519831092
HG01175.maternal,HG01361.paternal,0.6989759262534265
HG01175.maternal,HG01358.maternal,0.7277699047361968
HG01175.maternal,HG02622.maternal,0.6988589899436402
HG01175.maternal,HG02622.paternal,0.7188711003248914
HG01175.maternal,HG02717.maternal,0.6958183713656898
HG01175.maternal,HG02630.paternal,0.6871503014370741
HG01175.maternal,HG02630.maternal,0.7198347708382276
HG01175.maternal,HG01358.paternal,0.691306011951824
HG01175.maternal,HG02717.paternal,0.668543089260559
HG01175.maternal,HG02572.paternal,0.6725439273376977
HG01175.maternal,HG02572.maternal,0.6949280659889375
HG01175.maternal,HG02886.maternal,0.6954084474419989
HG01175.maternal,HG02886.paternal,0.7081087841687628
HG01175.maternal,HG01175.paternal,0.7157275161794242
HG01175.maternal,HG01106.paternal,0.693050511489288
HG01175.maternal,HG01175.maternal,1.0
HG01175.maternal,HG00741.maternal,0.7141921019903966
HG01175.maternal,HG00741.paternal,0.7351841602945661
HG01175.maternal,HG01106.maternal,0.7268598567354546
HG01175.maternal,HG00438.maternal,0.7373044861201741
HG01175.maternal,HG02148.paternal,0.7119006694283255
HG01175.maternal,HG02148.maternal,0.7346082800928672
HG01175.maternal,HG01952.maternal,0.6977173613027877
HG01175.maternal,HG01952.paternal,0.6768329177057356
HG01175.maternal,HG00673.maternal,0.690871306561257
HG01175.maternal,HG00621.paternal,0.6895325912728776
HG01175.maternal,HG00673.paternal,0.6726064983545497
HG01175.maternal,HG00438.paternal,0.7052674808050369
HG01175.maternal,HG00621.maternal,0.7491833413007353
HG01175.maternal,HG01071.maternal,0.6988568555516266
HG01175.maternal,HG01928.maternal,0.6969486076935186
HG01175.maternal,HG01928.paternal,0.7001028401874726
HG01175.maternal,HG00735.paternal,0.7224331723884758
HG01175.maternal,HG01071.paternal,0.7040638244826727
HG01175.maternal,HG00735.maternal,0.7185322260083469
HG01175.maternal,HG03579.maternal,0.7027465529652804
HG01175.maternal,HG03579.paternal,0.6554938847415342
HG01175.maternal,HG01978.paternal,0.7426965337562301
HG01175.maternal,HG03453.maternal,0.7019970213543426
HG01175.maternal,HG01978.maternal,0.7169272592286609
HG01175.maternal,HG03540.maternal,0.7330914810492668
HG01175.maternal,HG03453.paternal,0.7140785040055341
HG01175.maternal,HG03540.paternal,0.6893660306812558
HG01175.maternal,HG03486.paternal,0.6794204402687497
HG01175.maternal,NA18906.maternal,0.7121412594464052
HG01175.maternal,NA18906.paternal,0.7033233482324709
HG01175.maternal,HG03486.maternal,0.7063794476714336
HG01175.maternal,HG02818.paternal,0.6950517106848529
HG01175.maternal,HG02818.maternal,0.690289819172653
HG01175.maternal,HG01243.paternal,0.6813873989049777
HG01175.maternal,HG02080.paternal,0.7053896960226957
HG01175.maternal,HG02723.maternal,0.700200901010593
HG01175.maternal,HG02723.paternal,0.6924121592771648
HG01175.maternal,HG02080.maternal,0.7057717480531582
HG01175.maternal,HG01109.maternal,0.7173509467883454
HG01175.maternal,HG01243.maternal,0.7161321487007947
HG01175.maternal,NA20129.paternal,0.6936548817607118
HG01175.maternal,NA20129.maternal,0.6929694321941222
HG01175.maternal,HG01109.paternal,0.6847859930832787
HG01175.maternal,NA21309.maternal,0.6900370526246297
HG01175.maternal,NA21309.paternal,0.720947945865268
HG01175.maternal,HG02109.maternal,0.6912277713990628
HG01175.maternal,HG03492.paternal,0.6800865260618162
HG01175.maternal,HG03492.maternal,0.7153510215236683
HG01175.maternal,HG02055.paternal,0.6699923972806505
HG01175.maternal,HG02109.paternal,0.6975081502010981
HG01175.maternal,HG02055.maternal,0.6877739852777892
HG01175.maternal,HG03098.paternal,0.6742783974158649
HG01175.maternal,HG03098.maternal,0.6869050949927857
HG01175.maternal,HG00733.paternal,0.717634402593048
HG01175.maternal,HG00733.maternal,0.7207643176614813
HG01175.maternal,HG02145.maternal,0.6850729468215343
HG01175.maternal,HG02145.paternal,0.6530597775996247
HG00741.maternal,HG02257.paternal,0.6783259662184626
HG00741.maternal,HG02257.maternal,0.7027845957590465
HG00741.maternal,HG02559.paternal,0.702226019348756
HG00741.maternal,HG02559.maternal,0.7057945199028198
HG00741.maternal,HG02486.paternal,0.6619252207815709
HG00741.maternal,HG02486.maternal,0.7143739651885965
HG00741.maternal,HG01891.maternal,0.6905978257884127
HG00741.maternal,HG01891.paternal,0.738944365192582
HG00741.maternal,HG01258.maternal,0.720977135913516
HG00741.maternal,HG03516.paternal,0.7042967205818528
HG00741.maternal,HG03516.maternal,0.6879970206147172
HG00741.maternal,HG01123.maternal,0.7128864903959832
HG00741.maternal,HG01258.paternal,0.7263319508693572
HG00741.maternal,HG01361.maternal,0.6873199992327275
HG00741.maternal,HG01123.paternal,0.7313470205307961
HG00741.maternal,HG01361.paternal,0.7150495860173279
HG00741.maternal,HG01358.maternal,0.7233741687084354
HG00741.maternal,HG02622.maternal,0.6948812993095629
HG00741.maternal,HG02622.paternal,0.7146226480768321
HG00741.maternal,HG02717.maternal,0.7040352168403344
HG00741.maternal,HG02630.paternal,0.6908292674890792
HG00741.maternal,HG02630.maternal,0.6943212702045487
HG00741.maternal,HG01358.paternal,0.6969325531087249
HG00741.maternal,HG02717.paternal,0.6849067982913252
HG00741.maternal,HG02572.paternal,0.6951771386352251
HG00741.maternal,HG02572.maternal,0.7087579485185905
HG00741.maternal,HG02886.maternal,0.7017109509704231
HG00741.maternal,HG02886.paternal,0.706096746387878
HG00741.maternal,HG01175.paternal,0.7073084885554574
HG00741.maternal,HG01106.paternal,0.7016147583753668
HG00741.maternal,HG01175.maternal,0.7141921019903966
HG00741.maternal,HG00741.maternal,1.0
HG00741.maternal,HG00741.paternal,0.6923129797857599
HG00741.maternal,HG01106.maternal,0.6989299785223723
HG00741.maternal,HG00438.maternal,0.6878469539294502
HG00741.maternal,HG02148.paternal,0.7103295347499521
HG00741.maternal,HG02148.maternal,0.7091755788397365
HG00741.maternal,HG01952.maternal,0.6833718150146868
HG00741.maternal,HG01952.paternal,0.692280633183506
HG00741.maternal,HG00673.maternal,0.7265657621504376
HG00741.maternal,HG00621.paternal,0.6658575807138832
HG00741.maternal,HG00673.paternal,0.7081373007510747
HG00741.maternal,HG00438.paternal,0.7032194690020614
HG00741.maternal,HG00621.maternal,0.7223468594222926
HG00741.maternal,HG01071.maternal,0.6862444494330345
HG00741.maternal,HG01928.maternal,0.7501052140679739
HG00741.maternal,HG01928.paternal,0.6688154159220392
HG00741.maternal,HG00735.paternal,0.7365137210988162
HG00741.maternal,HG01071.paternal,0.7098823333518344
HG00741.maternal,HG00735.maternal,0.7236094821963898
HG00741.maternal,HG03579.maternal,0.6845987233972729
HG00741.maternal,HG03579.paternal,0.6889558210552126
HG00741.maternal,HG01978.paternal,0.7217952908115235
HG00741.maternal,HG03453.maternal,0.6927527865968471
HG00741.maternal,HG01978.maternal,0.7001045768225753
HG00741.maternal,HG03540.maternal,0.7186713329649413
HG00741.maternal,HG03453.paternal,0.6867073344514234
HG00741.maternal,HG03540.paternal,0.7058872440735372
HG00741.maternal,HG03486.paternal,0.7317800815991407
HG00741.maternal,NA18906.maternal,0.6802611360838867
HG00741.maternal,NA18906.paternal,0.7060024827922545
HG00741.maternal,HG03486.maternal,0.6806675217640477
HG00741.maternal,HG02818.paternal,0.7080165429092109
HG00741.maternal,HG02818.maternal,0.6961630199500903
HG00741.maternal,HG01243.paternal,0.7160913029934015
HG00741.maternal,HG02080.paternal,0.7031234030093174
HG00741.maternal,HG02723.maternal,0.700876150465714
HG00741.maternal,HG02723.paternal,0.7234995420693981
HG00741.maternal,HG02080.maternal,0.7106683697553661
HG00741.maternal,HG01109.maternal,0.7074233871749895
HG00741.maternal,HG01243.maternal,0.6879429901647615
HG00741.maternal,NA20129.paternal,0.7068827414558163
HG00741.maternal,NA20129.maternal,0.7178632822092738
HG00741.maternal,HG01109.paternal,0.693476841700005
HG00741.maternal,NA21309.maternal,0.6942348989593085
