sampleA,sampleB,jaccard
HG01358.paternal,HG02559.paternal,0.85101927140221
HG01358.paternal,HG02559.maternal,0.8516511192045869
HG01358.paternal,HG02486.paternal,0.8839556616911572
HG01358.paternal,HG02486.maternal,0.8547557232665175
HG01358.paternal,HG01891.maternal,0.8493924695457283
HG01358.paternal,HG01891.paternal,0.8516069077914753
HG01358.paternal,HG01258.maternal,0.8703159197003573
HG01358.paternal,HG03516.paternal,0.8476373337749612
HG01358.paternal,HG03516.maternal,0.8486521229536088
HG01358.paternal,HG01123.maternal,0.8703415986279024
HG01358.paternal,HG01258.paternal,0.9064160300650764
HG01358.paternal,HG01361.maternal,0.8691565187053216
HG01358.paternal,HG01123.paternal,0.8721031074825475
HG01358.paternal,HG01361.paternal,0.8708545326641806
HG01358.paternal,HG01358.maternal,0.8751434625231748
HG01358.paternal,HG02622.maternal,0.8492118308023041
HG01358.paternal,HG02622.paternal,0.8492574920479811
HG01358.paternal,HG02717.maternal,0.8494840647383934
HG01358.paternal,HG02630.paternal,0.8485842892857198
HG01358.paternal,HG02630.maternal,0.8495423586985525
HG01358.paternal,HG01358.paternal,1.0
HG01358.paternal,HG02717.paternal,0.8833055503475514
HG01358.paternal,HG02572.paternal,0.8770143294217677
HG01358.paternal,HG02572.maternal,0.8434797084560766
HG01358.paternal,HG02886.maternal,0.8503570590091905
HG01358.paternal,HG02886.paternal,0.849329976001538
HG01358.paternal,HG01175.paternal,0.8671254934035807
HG01358.paternal,HG01106.paternal,0.9043989209835024
HG01358.paternal,HG01175.maternal,0.8643813423088516
HG01358.paternal,HG00741.maternal,0.8656073323725839
HG01358.paternal,HG00741.paternal,0.8680298945271735
HG01358.paternal,HG01106.maternal,0.8689951597816717
HG01358.paternal,HG00438.maternal,0.8671306535318829
HG01358.paternal,HG02148.paternal,0.8726050376048408
HG01358.paternal,HG02148.maternal,0.8732145314218311
HG01358.paternal,HG01952.maternal,0.873394901903964
HG01358.paternal,HG01952.paternal,0.9058783783416198
HG01358.paternal,HG00673.maternal,0.8688717237045377
HG01358.paternal,HG00621.paternal,0.9036253362829166
HG01358.paternal,HG00673.paternal,0.9036133056065275
HG01358.paternal,HG00438.paternal,0.8681704759386153
HG01358.paternal,HG00621.maternal,0.8681912840894093
HG01358.paternal,HG01071.maternal,0.8652768170341544
HG01358.paternal,HG01928.maternal,0.8723546876017024
HG01358.paternal,HG01928.paternal,0.9086705340837233
HG01358.paternal,HG00735.paternal,0.8686277045781928
HG01358.paternal,HG01071.paternal,0.8644496788635133
HG01358.paternal,HG00735.maternal,0.8681740862263674
HG01358.paternal,HG03579.maternal,0.8484057568653613
HG01358.paternal,HG03579.paternal,0.8821669461384024
HG01358.paternal,HG01978.paternal,0.8701254813611715
HG01358.paternal,HG03453.maternal,0.8492410168954166
HG01358.paternal,HG01978.maternal,0.8704140882897748
HG01358.paternal,HG03540.maternal,0.8506917912077594
HG01358.paternal,HG03453.paternal,0.8486942491835657
HG01358.paternal,HG03540.paternal,0.8497688340494457
HG01358.paternal,HG03486.paternal,0.8484762645060023
HG01358.paternal,NA18906.maternal,0.8500236401226798
HG01358.paternal,NA18906.paternal,0.8489222201611825
HG01358.paternal,HG03486.maternal,0.8483915266678512
HG01358.paternal,HG02818.paternal,0.8486679634509939
HG01358.paternal,HG02818.maternal,0.84990116445488
HG01358.paternal,HG01243.paternal,0.8929125946094877
HG01358.paternal,HG02080.paternal,0.8671997865427777
HG01358.paternal,HG02723.maternal,0.8490725366871963
HG01358.paternal,HG02723.paternal,0.8495895611184012
HG01358.paternal,HG02080.maternal,0.8663427568767634
HG01358.paternal,HG01109.maternal,0.8523832611604895
HG01358.paternal,HG01243.maternal,0.8573911332121605
HG01358.paternal,NA20129.paternal,0.850561708032119
HG01358.paternal,NA20129.maternal,0.8588596380172067
HG01358.paternal,HG01109.paternal,0.9011691667836719
HG01358.paternal,NA21309.maternal,0.8541463110408914
HG01358.paternal,NA21309.paternal,0.8544538596028032
HG01358.paternal,HG02109.maternal,0.8514113564040543
HG01358.paternal,HG03492.paternal,0.9027769182916383
HG01358.paternal,HG03492.maternal,0.8664435879962197
HG01358.paternal,HG02055.paternal,0.8794608771596124
HG01358.paternal,HG02109.paternal,0.8484892590133231
HG01358.paternal,HG02055.maternal,0.8484255505563171
HG01358.paternal,HG03098.paternal,0.8792997888772969
HG01358.paternal,HG03098.maternal,0.8473467739639334
HG01358.paternal,HG00733.paternal,0.8708082645399002
HG01358.paternal,HG00733.maternal,0.8685590317687145
HG01358.paternal,HG02145.maternal,0.8473836118193702
HG01358.paternal,HG02145.paternal,0.8836737478325702
HG02717.paternal,HG02257.paternal,0.8498209810889096
HG02717.paternal,HG02257.maternal,0.8503621462198736
HG02717.paternal,HG02559.paternal,0.8503172928215739
HG02717.paternal,HG02559.maternal,0.8507442185446117
HG02717.paternal,HG02486.paternal,0.8840834605532333
HG02717.paternal,HG02486.maternal,0.8493639544299889
HG02717.paternal,HG01891.maternal,0.8502915875854039
HG02717.paternal,HG01891.paternal,0.8496209940634752
HG02717.paternal,HG01258.maternal,0.8487054249230372
HG02717.paternal,HG03516.paternal,0.8494030217895104
HG02717.paternal,HG03516.maternal,0.8496663459899612
HG02717.paternal,HG01123.maternal,0.8497325305275901
HG02717.paternal,HG01258.paternal,0.8832112004126016
HG02717.paternal,HG01361.maternal,0.8481293651253925
HG02717.paternal,HG01123.paternal,0.8495285193064176
HG02717.paternal,HG01361.paternal,0.8494953095179382
HG02717.paternal,HG01358.maternal,0.8489520929391696
HG02717.paternal,HG02622.maternal,0.8507157909470525
HG02717.paternal,HG02622.paternal,0.8515571598234614
HG02717.paternal,HG02717.maternal,0.8519224223102277
HG02717.paternal,HG02630.paternal,0.8511299745530186
HG02717.paternal,HG02630.maternal,0.8505102173023005
HG02717.paternal,HG01358.paternal,0.8833055503475514
HG02717.paternal,HG02717.paternal,1.0
HG02717.paternal,HG02572.paternal,0.8785157461014226
HG02717.paternal,HG02572.maternal,0.8449888477836263
HG02717.paternal,HG02886.maternal,0.852126079479568
HG02717.paternal,HG02886.paternal,0.8517539832603209
HG02717.paternal,HG01175.paternal,0.8473269127549085
HG02717.paternal,HG01106.paternal,0.8836800127217851
HG02717.paternal,HG01175.maternal,0.844522125098402
HG02717.paternal,HG00741.maternal,0.8471842011961419
HG02717.paternal,HG00741.paternal,0.8472602906364901
HG02717.paternal,HG01106.maternal,0.8491469514444017
HG02717.paternal,HG00438.maternal,0.8475157960549198
HG02717.paternal,HG02148.paternal,0.8483071705843012
HG02717.paternal,HG02148.maternal,0.8490424644833693
HG02717.paternal,HG01952.maternal,0.8493169775427355
HG02717.paternal,HG01952.paternal,0.8822696551601895
HG02717.paternal,HG00673.maternal,0.8493097531813312
HG02717.paternal,HG00621.paternal,0.8825314114276691
HG02717.paternal,HG00673.paternal,0.8828753510558676
HG02717.paternal,HG00438.paternal,0.8487429263867597
HG02717.paternal,HG00621.maternal,0.8488337446866503
HG02717.paternal,HG01071.maternal,0.8466323098919671
HG02717.paternal,HG01928.maternal,0.847968414886603
HG02717.paternal,HG01928.paternal,0.8820341538291385
HG02717.paternal,HG00735.paternal,0.8491366896040148
HG02717.paternal,HG01071.paternal,0.8460462284902427
HG02717.paternal,HG00735.maternal,0.8483209138785466
HG02717.paternal,HG03579.maternal,0.8507125148148955
HG02717.paternal,HG03579.paternal,0.8836524727799147
HG02717.paternal,HG01978.paternal,0.8466521885070859
HG02717.paternal,HG03453.maternal,0.8507495022927446
HG02717.paternal,HG01978.maternal,0.8464621467862763
HG02717.paternal,HG03540.maternal,0.8515880617521343
HG02717.paternal,HG03453.paternal,0.8514792162721572
HG02717.paternal,HG03540.paternal,0.8523445273599561
HG02717.paternal,HG03486.paternal,0.8507308344818899
HG02717.paternal,NA18906.maternal,0.8514654594719077
HG02717.paternal,NA18906.paternal,0.8505209983135404
HG02717.paternal,HG03486.maternal,0.8512504499420651
HG02717.paternal,HG02818.paternal,0.8511092979987355
HG02717.paternal,HG02818.maternal,0.8510369339475591
HG02717.paternal,HG01243.paternal,0.8834237903832513
HG02717.paternal,HG02080.paternal,0.8474889228600497
HG02717.paternal,HG02723.maternal,0.8514048452099212
HG02717.paternal,HG02723.paternal,0.8517545461904574
HG02717.paternal,HG02080.maternal,0.847350394972178
HG02717.paternal,HG01109.maternal,0.8478071583132306
HG02717.paternal,HG01243.maternal,0.8499434934524982
HG02717.paternal,NA20129.paternal,0.8499944034143319
HG02717.paternal,NA20129.maternal,0.8503428588611881
HG02717.paternal,HG01109.paternal,0.8815503372047246
HG02717.paternal,NA21309.maternal,0.8490989648938546
HG02717.paternal,NA21309.paternal,0.8497093170895017
HG02717.paternal,HG02109.maternal,0.8492284317426584
HG02717.paternal,HG03492.paternal,0.8809189559474272
HG02717.paternal,HG03492.maternal,0.8469786941658988
HG02717.paternal,HG02055.paternal,0.8796739091421901
HG02717.paternal,HG02109.paternal,0.849899339031841
HG02717.paternal,HG02055.maternal,0.8459840780680272
HG02717.paternal,HG03098.paternal,0.8815270041204686
HG02717.paternal,HG03098.maternal,0.8487555469005722
HG02717.paternal,HG00733.paternal,0.8500843695390994
HG02717.paternal,HG00733.maternal,0.849435060887623
HG02717.paternal,HG02145.maternal,0.8475006573403698
HG02717.paternal,HG02145.paternal,0.8803016366166441
HG02572.paternal,HG02257.paternal,0.84420673213667
HG02572.paternal,HG02257.maternal,0.8442382042026724
HG02572.paternal,HG02559.paternal,0.844535708946364
HG02572.paternal,HG02559.maternal,0.8442600145011031
HG02572.paternal,HG02486.paternal,0.877504013176731
HG02572.paternal,HG02486.maternal,0.8439495041603156
HG02572.paternal,HG01891.maternal,0.8441029349912855
HG02572.paternal,HG01891.paternal,0.8435408341400051
HG02572.paternal,HG01258.maternal,0.8431815431775098
HG02572.paternal,HG03516.paternal,0.8433647390807746
HG02572.paternal,HG03516.maternal,0.8433013809944235
HG02572.paternal,HG01123.maternal,0.8439075712840334
HG02572.paternal,HG01258.paternal,0.8762127298110599
HG02572.paternal,HG01361.maternal,0.8420030311689533
HG02572.paternal,HG01123.paternal,0.8436164608695742
HG02572.paternal,HG01361.paternal,0.8434632855581486
HG02572.paternal,HG01358.maternal,0.8422179181360046
HG02572.paternal,HG02622.maternal,0.8449005695268224
HG02572.paternal,HG02622.paternal,0.8452918731748061
HG02572.paternal,HG02717.maternal,0.8450110069395739
HG02572.paternal,HG02630.paternal,0.8440372855499102
HG02572.paternal,HG02630.maternal,0.8443641907725057
HG02572.paternal,HG01358.paternal,0.8770143294217677
HG02572.paternal,HG02717.paternal,0.8785157461014226
HG02572.paternal,HG02572.paternal,1.0
HG02572.paternal,HG02572.maternal,0.8414304773513094
HG02572.paternal,HG02886.maternal,0.8448239122654215
HG02572.paternal,HG02886.paternal,0.8446924188943492
HG02572.paternal,HG01175.paternal,0.8417175194485734
HG02572.paternal,HG01106.paternal,0.8774169439802446
HG02572.paternal,HG01175.maternal,0.8393941805531296
HG02572.paternal,HG00741.maternal,0.8413201879340939
HG02572.paternal,HG00741.paternal,0.8420397624260165
HG02572.paternal,HG01106.maternal,0.8436366250087908
HG02572.paternal,HG00438.maternal,0.8421776299982173
HG02572.paternal,HG02148.paternal,0.8429044802349269
HG02572.paternal,HG02148.maternal,0.8428843013074917
HG02572.paternal,HG01952.maternal,0.8429183240416948
HG02572.paternal,HG01952.paternal,0.8759404098032026
HG02572.paternal,HG00673.maternal,0.8427132611096726
HG02572.paternal,HG00621.paternal,0.8768971928944135
HG02572.paternal,HG00673.paternal,0.8761867186151456
HG02572.paternal,HG00438.paternal,0.8426541357581724
HG02572.paternal,HG00621.maternal,0.8433830547228423
HG02572.paternal,HG01071.maternal,0.8405966773222336
HG02572.paternal,HG01928.maternal,0.8422219051547927
HG02572.paternal,HG01928.paternal,0.8760639654643937
HG02572.paternal,HG00735.paternal,0.8428287364324617
HG02572.paternal,HG01071.paternal,0.8400671845215452
HG02572.paternal,HG00735.maternal,0.8424975785635946
HG02572.paternal,HG03579.maternal,0.8436402899796307
HG02572.paternal,HG03579.paternal,0.8772027846039264
HG02572.paternal,HG01978.paternal,0.8409218560605278
HG02572.paternal,HG03453.maternal,0.8447301257892216
HG02572.paternal,HG01978.maternal,0.8409745900780108
HG02572.paternal,HG03540.maternal,0.8448785896303106
HG02572.paternal,HG03453.paternal,0.8436826980964617
HG02572.paternal,HG03540.paternal,0.844395848458489
HG02572.paternal,HG03486.paternal,0.8436639510127607
HG02572.paternal,NA18906.maternal,0.844795861236765
HG02572.paternal,NA18906.paternal,0.84341814402391
HG02572.paternal,HG03486.maternal,0.8450387633409916
HG02572.paternal,HG02818.paternal,0.8441568923680276
HG02572.paternal,HG02818.maternal,0.8450361829861537
HG02572.paternal,HG01243.paternal,0.8772684491232963
HG02572.paternal,HG02080.paternal,0.8417689120621588
HG02572.paternal,HG02723.maternal,0.8456728580521763
HG02572.paternal,HG02723.paternal,0.8444538631401414
HG02572.paternal,HG02080.maternal,0.8415391123739846
HG02572.paternal,HG01109.maternal,0.8407303357733278
HG02572.paternal,HG01243.maternal,0.8438616341073384
HG02572.paternal,NA20129.paternal,0.843893877251292
HG02572.paternal,NA20129.maternal,0.8438417048034501
HG02572.paternal,HG01109.paternal,0.875088172236369
HG02572.paternal,NA21309.maternal,0.8430399802262911
HG02572.paternal,NA21309.paternal,0.8428292787327458
HG02572.paternal,HG02109.maternal,0.8427374812576661
HG02572.paternal,HG03492.paternal,0.8752792658868285
HG02572.paternal,HG03492.maternal,0.8413349804882382
HG02572.paternal,HG02055.paternal,0.8730124116375002
HG02572.paternal,HG02109.paternal,0.8429117189611977
HG02572.paternal,HG02055.maternal,0.8397780051103397
HG02572.paternal,HG03098.paternal,0.8743454936943138
HG02572.paternal,HG03098.maternal,0.8427656766802452
HG02572.paternal,HG00733.paternal,0.8439784073982735
HG02572.paternal,HG00733.maternal,0.8430402048888574
HG02572.paternal,HG02145.maternal,0.8422612449621752
HG02572.paternal,HG02145.paternal,0.8734732489689752
HG02572.maternal,HG02257.paternal,0.8789543794713831
HG02572.maternal,HG02257.maternal,0.8791033377602083
HG02572.maternal,HG02559.paternal,0.8788862808830874
HG02572.maternal,HG02559.maternal,0.8794825589611837
HG02572.maternal,HG02486.paternal,0.8441007364997878
HG02572.maternal,HG02486.maternal,0.8784762224161292
HG02572.maternal,HG01891.maternal,0.87886253951457
HG02572.maternal,HG01891.paternal,0.879305229727022
HG02572.maternal,HG01258.maternal,0.8771050397847799
HG02572.maternal,HG03516.paternal,0.878834916091565
HG02572.maternal,HG03516.maternal,0.8781819508084179
HG02572.maternal,HG01123.maternal,0.878413342670387
HG02572.maternal,HG01258.paternal,0.8424773062934663
HG02572.maternal,HG01361.maternal,0.8765975863693313
HG02572.maternal,HG01123.paternal,0.8781960368857828
HG02572.maternal,HG01361.paternal,0.8780131093602074
HG02572.maternal,HG01358.maternal,0.8773029744247575
HG02572.maternal,HG02622.maternal,0.8796452882007479
HG02572.maternal,HG02622.paternal,0.8805102437255562
HG02572.maternal,HG02717.maternal,0.8790986365321564
HG02572.maternal,HG02630.paternal,0.8793116746843942
HG02572.maternal,HG02630.maternal,0.8794662199691791
HG02572.maternal,HG01358.paternal,0.8434797084560766
HG02572.maternal,HG02717.paternal,0.8449888477836263
HG02572.maternal,HG02572.paternal,0.8414304773513094
HG02572.maternal,HG02572.maternal,1.0
HG02572.maternal,HG02886.maternal,0.8806558681096276
HG02572.maternal,HG02886.paternal,0.8803665202181342
HG02572.maternal,HG01175.paternal,0.8759425216236572
HG02572.maternal,HG01106.paternal,0.8430495011640797
HG02572.maternal,HG01175.maternal,0.8735087628599494
HG02572.maternal,HG00741.maternal,0.8753187827987773
HG02572.maternal,HG00741.paternal,0.8761969023631696
HG02572.maternal,HG01106.maternal,0.8777458770459577
HG02572.maternal,HG00438.maternal,0.8764951752696705
HG02572.maternal,HG02148.paternal,0.8774900583972128
HG02572.maternal,HG02148.maternal,0.8772050103381689
HG02572.maternal,HG01952.maternal,0.8774802305709237
HG02572.maternal,HG01952.paternal,0.8419826799469587
HG02572.maternal,HG00673.maternal,0.8776622049150309
HG02572.maternal,HG00621.paternal,0.8426373140198788
HG02572.maternal,HG00673.paternal,0.8422426339857931
HG02572.maternal,HG00438.paternal,0.8775714750669694
HG02572.maternal,HG00621.maternal,0.8773935911474127
HG02572.maternal,HG01071.maternal,0.8754156670157046
HG02572.maternal,HG01928.maternal,0.8770422213863953
HG02572.maternal,HG01928.paternal,0.8429581792798022
HG02572.maternal,HG00735.paternal,0.8779990862982506
HG02572.maternal,HG01071.paternal,0.8752046029462824
HG02572.maternal,HG00735.maternal,0.8768088662369791
HG02572.maternal,HG03579.maternal,0.877862267629913
HG02572.maternal,HG03579.paternal,0.8434322544353183
HG02572.maternal,HG01978.paternal,0.8755860310349121
HG02572.maternal,HG03453.maternal,0.8794322386415635
HG02572.maternal,HG01978.maternal,0.8762161153472581
HG02572.maternal,HG03540.maternal,0.8797982131774794
HG02572.maternal,HG03453.paternal,0.8793927640215531
HG02572.maternal,HG03540.paternal,0.8803750395761684
HG02572.maternal,HG03486.paternal,0.8797373749820728
HG02572.maternal,NA18906.maternal,0.8789750391097776
HG02572.maternal,NA18906.paternal,0.8795202309983553
HG02572.maternal,HG03486.maternal,0.8799258666075478
HG02572.maternal,HG02818.paternal,0.879373536630271
HG02572.maternal,HG02818.maternal,0.8785747530373008
HG02572.maternal,HG01243.paternal,0.8433404326938738
HG02572.maternal,HG02080.paternal,0.8765483091050733
HG02572.maternal,HG02723.maternal,0.8800403560117399
HG02572.maternal,HG02723.paternal,0.8805335715910805
HG02572.maternal,HG02080.maternal,0.8758339905342397
HG02572.maternal,HG01109.maternal,0.8760499141460973
HG02572.maternal,HG01243.maternal,0.8773798498543556
HG02572.maternal,NA20129.paternal,0.8790426774222936
HG02572.maternal,NA20129.maternal,0.8787572712193283
HG02572.maternal,HG01109.paternal,0.8417122777171007
HG02572.maternal,NA21309.maternal,0.8778973908345417
HG02572.maternal,NA21309.paternal,0.8772218937711715
HG02572.maternal,HG02109.maternal,0.8774701166173221
HG02572.maternal,HG03492.paternal,0.8415541430216407
HG02572.maternal,HG03492.maternal,0.8754258646719099
HG02572.maternal,HG02055.paternal,0.8406942536134114
HG02572.maternal,HG02109.paternal,0.8778532558790405
HG02572.maternal,HG02055.maternal,0.8749576547769543
HG02572.maternal,HG03098.paternal,0.8413020795957383
HG02572.maternal,HG03098.maternal,0.8769056466400326
HG02572.maternal,HG00733.paternal,0.8783209107128355
HG02572.maternal,HG00733.maternal,0.8772448307215835
HG02572.maternal,HG02145.maternal,0.8755807091395221
HG02572.maternal,HG02145.paternal,0.840570409504005
HG02886.maternal,HG02257.paternal,0.8859279549893777
HG02886.maternal,HG02257.maternal,0.8852615255471007
HG02886.maternal,HG02559.paternal,0.8861520546495046
HG02886.maternal,HG02559.maternal,0.8859994272266564
HG02886.maternal,HG02486.paternal,0.8501561661267691
HG02886.maternal,HG02486.maternal,0.8852885347156259
HG02886.maternal,HG01891.maternal,0.8856613686323432
HG02886.maternal,HG01891.paternal,0.8859265747874181
HG02886.maternal,HG01258.maternal,0.8839679172722319
HG02886.maternal,HG03516.paternal,0.8843992352022573
HG02886.maternal,HG03516.maternal,0.8852938979836978
HG02886.maternal,HG01123.maternal,0.8853501201890026
HG02886.maternal,HG01258.paternal,0.8492868472608863
HG02886.maternal,HG01361.maternal,0.8835545395877555
HG02886.maternal,HG01123.paternal,0.8856128946842396
HG02886.maternal,HG01361.paternal,0.8853681233634466
HG02886.maternal,HG01358.maternal,0.8848747271716308
HG02886.maternal,HG02622.maternal,0.8868573938223838
HG02886.maternal,HG02622.paternal,0.886647831821407
HG02886.maternal,HG02717.maternal,0.8871567866725252
HG02886.maternal,HG02630.paternal,0.8873026850718231
HG02886.maternal,HG02630.maternal,0.887289942524111
HG02886.maternal,HG01358.paternal,0.8503570590091905
HG02886.maternal,HG02717.paternal,0.852126079479568
HG02886.maternal,HG02572.paternal,0.8448239122654215
HG02886.maternal,HG02572.maternal,0.8806558681096276
HG02886.maternal,HG02886.maternal,1.0
HG02886.maternal,HG02886.paternal,0.8880662767585608
HG02886.maternal,HG01175.paternal,0.8834567486567375
HG02886.maternal,HG01106.paternal,0.8501071462619011
HG02886.maternal,HG01175.maternal,0.8797183886609474
HG02886.maternal,HG00741.maternal,0.8823795760430163
HG02886.maternal,HG00741.paternal,0.8828616071081536
HG02886.maternal,HG01106.maternal,0.8843549865609238
HG02886.maternal,HG00438.maternal,0.8834661535248356
HG02886.maternal,HG02148.paternal,0.8845343495212624
HG02886.maternal,HG02148.maternal,0.8842707312632372
HG02886.maternal,HG01952.maternal,0.8845853278593738
HG02886.maternal,HG01952.paternal,0.8483793682788738
HG02886.maternal,HG00673.maternal,0.8842395485756117
HG02886.maternal,HG00621.paternal,0.8490660644172097
HG02886.maternal,HG00673.paternal,0.8485076849370056
HG02886.maternal,HG00438.paternal,0.8837285508001566
HG02886.maternal,HG00621.maternal,0.8842346875259358
HG02886.maternal,HG01071.maternal,0.8812426310946705
HG02886.maternal,HG01928.maternal,0.8841086119671915
HG02886.maternal,HG01928.paternal,0.8486028937358314
HG02886.maternal,HG00735.paternal,0.8844328689900768
HG02886.maternal,HG01071.paternal,0.8818904529134582
HG02886.maternal,HG00735.maternal,0.8843411553750566
HG02886.maternal,HG03579.maternal,0.8861612877276113
HG02886.maternal,HG03579.paternal,0.8500577304970419
HG02886.maternal,HG01978.paternal,0.8828042613053666
HG02886.maternal,HG03453.maternal,0.886933331395539
HG02886.maternal,HG01978.maternal,0.8823457201934273
HG02886.maternal,HG03540.maternal,0.88751211123897
HG02886.maternal,HG03453.paternal,0.8866108912608032
HG02886.maternal,HG03540.paternal,0.8869483838232232
HG02886.maternal,HG03486.paternal,0.8856805229756326
HG02886.maternal,NA18906.maternal,0.8861248657763228
HG02886.maternal,NA18906.paternal,0.886138218175741
HG02886.maternal,HG03486.maternal,0.8874294330387125
HG02886.maternal,HG02818.paternal,0.8860770269751178
HG02886.maternal,HG02818.maternal,0.8863968547617057
HG02886.maternal,HG01243.paternal,0.8497735399284863
HG02886.maternal,HG02080.paternal,0.8839338195275933
HG02886.maternal,HG02723.maternal,0.8862534263753142
HG02886.maternal,HG02723.paternal,0.8867602550067616
HG02886.maternal,HG02080.maternal,0.8827892191197741
HG02886.maternal,HG01109.maternal,0.8830935652545197
HG02886.maternal,HG01243.maternal,0.8839725144430887
HG02886.maternal,NA20129.paternal,0.88575763031341
HG02886.maternal,NA20129.maternal,0.8859090708555977
HG02886.maternal,HG01109.paternal,0.8482699965286633
HG02886.maternal,NA21309.maternal,0.8844546379657493
HG02886.maternal,NA21309.paternal,0.8846614445702454
HG02886.maternal,HG02109.maternal,0.8842570133757909
HG02886.maternal,HG03492.paternal,0.8477315874360385
HG02886.maternal,HG03492.maternal,0.8821102150328818
HG02886.maternal,HG02055.paternal,0.8460908190118791
HG02886.maternal,HG02109.paternal,0.8847247437858042
HG02886.maternal,HG02055.maternal,0.8814417570041994
HG02886.maternal,HG03098.paternal,0.8473603809084339
HG02886.maternal,HG03098.maternal,0.8840765368069503
HG02886.maternal,HG00733.paternal,0.8853415654975106
HG02886.maternal,HG00733.maternal,0.8848941311691552
HG02886.maternal,HG02145.maternal,0.8826722535048551
HG02886.maternal,HG02145.paternal,0.8468010421943982
HG02886.paternal,HG02257.paternal,0.8854850485461075
HG02886.paternal,HG02257.maternal,0.8841448105573307
HG02886.paternal,HG02559.paternal,0.8849430248430673
HG02886.paternal,HG02559.maternal,0.8859783299811848
HG02886.paternal,HG02486.paternal,0.8500379941966845
HG02886.paternal,HG02486.maternal,0.8842217414330686
HG02886.paternal,HG01891.maternal,0.885284823267557
HG02886.paternal,HG01891.paternal,0.8867488139646251
HG02886.paternal,HG01258.maternal,0.8833734532401708
HG02886.paternal,HG03516.paternal,0.88544798478831
HG02886.paternal,HG03516.maternal,0.8846681532868259
HG02886.paternal,HG01123.maternal,0.8849002065408048
HG02886.paternal,HG01258.paternal,0.8496514588551429
HG02886.paternal,HG01361.maternal,0.8837756410821599
HG02886.paternal,HG01123.paternal,0.8850002336654845
HG02886.paternal,HG01361.paternal,0.8840630065975006
HG02886.paternal,HG01358.maternal,0.8847621894078785
HG02886.paternal,HG02622.maternal,0.8854334306759508
HG02886.paternal,HG02622.paternal,0.8866514999426185
HG02886.paternal,HG02717.maternal,0.8859906030733185
HG02886.paternal,HG02630.paternal,0.8866911835724961
HG02886.paternal,HG02630.maternal,0.8859401769953761
HG02886.paternal,HG01358.paternal,0.849329976001538
HG02886.paternal,HG02717.paternal,0.8517539832603209
HG02886.paternal,HG02572.paternal,0.8446924188943492
HG02886.paternal,HG02572.maternal,0.8803665202181342
HG02886.paternal,HG02886.maternal,0.8880662767585608
HG02886.paternal,HG02886.paternal,1.0
HG02886.paternal,HG01175.paternal,0.8815651169356614
HG02886.paternal,HG01106.paternal,0.8498460973937362
HG02886.paternal,HG01175.maternal,0.8800346477068444
HG02886.paternal,HG00741.maternal,0.882257427548813
HG02886.paternal,HG00741.paternal,0.8819736917793418
HG02886.paternal,HG01106.maternal,0.8840732294641805
HG02886.paternal,HG00438.maternal,0.8830475896238592
HG02886.paternal,HG02148.paternal,0.8834050314380584
HG02886.paternal,HG02148.maternal,0.8840816902621667
HG02886.paternal,HG01952.maternal,0.8837974266055711
HG02886.paternal,HG01952.paternal,0.8478373926466171
HG02886.paternal,HG00673.maternal,0.8841532010238297
HG02886.paternal,HG00621.paternal,0.8485978558154258
HG02886.paternal,HG00673.paternal,0.84870118596944
HG02886.paternal,HG00438.paternal,0.8834954477604974
HG02886.paternal,HG00621.maternal,0.8830851254178217
HG02886.paternal,HG01071.maternal,0.8810616498668794
HG02886.paternal,HG01928.maternal,0.8831320377392935
HG02886.paternal,HG01928.paternal,0.8478361621621342
HG02886.paternal,HG00735.paternal,0.8839459216414562
HG02886.paternal,HG01071.paternal,0.881196082320776
HG02886.paternal,HG00735.maternal,0.8832271079724238
HG02886.paternal,HG03579.maternal,0.8849990555914177
HG02886.paternal,HG03579.paternal,0.8504642558035217
HG02886.paternal,HG01978.paternal,0.8820659794433875
HG02886.paternal,HG03453.maternal,0.8864923768767077
HG02886.paternal,HG01978.maternal,0.8814972734655993
HG02886.paternal,HG03540.maternal,0.8866659947591211
HG02886.paternal,HG03453.paternal,0.885910215051251
HG02886.paternal,HG03540.paternal,0.8866924134319565
HG02886.paternal,HG03486.paternal,0.8859910929324807
HG02886.paternal,NA18906.maternal,0.885775809485147
HG02886.paternal,NA18906.paternal,0.8856276244132137
HG02886.paternal,HG03486.maternal,0.8860163218807393
HG02886.paternal,HG02818.paternal,0.887016314363904
HG02886.paternal,HG02818.maternal,0.8862495188934003
HG02886.paternal,HG01243.paternal,0.8491317922022998
HG02886.paternal,HG02080.paternal,0.8825880783734164
HG02886.paternal,HG02723.maternal,0.8866999246058695
HG02886.paternal,HG02723.paternal,0.8865120787703202
HG02886.paternal,HG02080.maternal,0.8824691739329159
HG02886.paternal,HG01109.maternal,0.8825403357041723
HG02886.paternal,HG01243.maternal,0.8843425482995717
HG02886.paternal,NA20129.paternal,0.8854056494594973
HG02886.paternal,NA20129.maternal,0.8860220939102835
HG02886.paternal,HG01109.paternal,0.8477199935840055
HG02886.paternal,NA21309.maternal,0.8842480849571334
HG02886.paternal,NA21309.paternal,0.8845312320836626
HG02886.paternal,HG02109.maternal,0.8844315749298907
HG02886.paternal,HG03492.paternal,0.8475045627096958
HG02886.paternal,HG03492.maternal,0.8825839176766465
HG02886.paternal,HG02055.paternal,0.8463731436408083
HG02886.paternal,HG02109.paternal,0.8853594221055325
HG02886.paternal,HG02055.maternal,0.8809999435756183
